0	2458871.182406	-0.191270	0.029789	0.004360
1	2458871.182398	-0.191398	0.038187	0.004264
2	2458871.182459	-0.190420	0.035083	0.003560
3	2458871.182520	-0.189441	0.039586	0.003196
4	2458871.182581	-0.188463	0.039489	0.003740
5	2458871.182642	-0.187486	0.039331	0.003474
6	2458871.182703	-0.186507	0.035582	0.003374
7	2458871.182764	-0.185529	0.039493	0.002834
8	2458871.182825	-0.184550	0.039141	0.002441
9	2458871.182886	-0.183573	0.034281	0.002653
10	2458871.182947	-0.182594	0.039611	0.002709
11	2458871.183008	-0.181616	0.041569	0.003005
12	2458871.183069	-0.180638	0.038948	0.002840
13	2458871.183130	-0.179659	0.040250	0.002893
14	2458871.183191	-0.178682	0.042485	0.002907
15	2458871.183251	-0.177719	0.036872	0.002941
16	2458871.183312	-0.176741	0.036772	0.002731
17	2458871.183373	-0.175762	0.034040	0.002829
18	2458871.183434	-0.174785	0.041101	0.002689
19	2458871.183495	-0.173807	0.033646	0.002434
20	2458871.183556	-0.172828	0.040579	0.002539
21	2458871.183617	-0.171850	0.037107	0.002180
22	2458871.183678	-0.170871	0.040371	0.002322
23	2458871.183739	-0.169894	0.038548	0.002184
24	2458871.183800	-0.168915	0.039562	0.002467
25	2458871.183861	-0.167937	0.042097	0.002630
26	2458871.183922	-0.166959	0.035397	0.002396
27	2458871.183983	-0.165980	0.039927	0.002760
28	2458871.184044	-0.165003	0.039264	0.002593
29	2458871.184105	-0.164024	0.039037	0.002327
30	2458871.184166	-0.163046	0.040594	0.002319
31	2458871.184227	-0.162067	0.031028	0.002246
32	2458871.184288	-0.161090	0.035913	0.002183
33	2458871.184349	-0.160112	0.036788	0.002215
34	2458871.184409	-0.159149	0.040845	0.002348
35	2458871.184470	-0.158171	0.039901	0.002490
36	2458871.184531	-0.157192	0.032033	0.002304
37	2458871.184592	-0.156215	0.035182	0.002226
38	2458871.184653	-0.155237	0.039089	0.002256
39	2458871.184714	-0.154258	0.041454	0.002213
40	2458871.184775	-0.153280	0.041326	0.002391
41	2458871.184836	-0.152301	0.037301	0.002411
42	2458871.184897	-0.151324	0.038318	0.002824
43	2458871.184958	-0.150345	0.041330	0.002653
44	2458871.185019	-0.149367	0.037891	0.002598
45	2458871.185080	-0.148389	0.041485	0.002825
46	2458871.185141	-0.147411	0.036904	0.002922
47	2458871.185202	-0.146433	0.041882	0.002681
48	2458871.185263	-0.145454	0.032560	0.002829
49	2458871.185324	-0.144476	0.037713	0.002865
50	2458871.185385	-0.143497	0.047121	0.002745
51	2458871.185446	-0.142520	0.035750	0.003278
52	2458871.185507	-0.141542	0.041567	0.002674
53	2458871.185567	-0.140579	0.029754	0.002620
54	2458871.185628	-0.139601	0.034280	0.002564
55	2458871.185689	-0.138622	0.032651	0.002450
56	2458871.185750	-0.137645	0.039114	0.002444
57	2458871.185811	-0.136666	0.038721	0.002385
58	2458871.185872	-0.135688	0.039381	0.002273
59	2458871.185933	-0.134710	0.036327	0.002401
60	2458871.185994	-0.133732	0.037902	0.002513
61	2458871.186055	-0.132754	0.038579	0.002553
62	2458871.186116	-0.131775	0.033932	0.002449
63	2458871.186177	-0.130797	0.038832	0.002486
64	2458871.186238	-0.129818	0.037242	0.002166
65	2458871.186299	-0.128841	0.035083	0.002259
66	2458871.186360	-0.127863	0.036521	0.002443
67	2458871.186421	-0.126884	0.036023	0.003021
68	2458871.186482	-0.125906	0.032120	0.002822
69	2458871.186543	-0.124928	0.028290	0.002739
70	2458871.186604	-0.123950	0.035858	0.003230
71	2458871.186665	-0.122971	0.038482	0.002892
72	2458871.186726	-0.121993	0.038785	0.002309
73	2458871.186786	-0.121031	0.034540	0.002816
74	2458871.186847	-0.120053	0.037532	0.002591
75	2458871.186908	-0.119075	0.036839	0.002710
76	2458871.186969	-0.118096	0.035704	0.002667
77	2458871.187030	-0.117118	0.036338	0.002840
78	2458871.187091	-0.116141	0.033061	0.002627
79	2458871.187152	-0.115162	0.037246	0.002313
80	2458871.187213	-0.114184	0.038474	0.002093
81	2458871.187274	-0.113205	0.037270	0.002412
82	2458871.187335	-0.112227	0.035869	0.002193
83	2458871.187396	-0.111249	0.035043	0.002225
84	2458871.187457	-0.110271	0.037468	0.002088
85	2458871.187518	-0.109293	0.031725	0.002301
86	2458871.187579	-0.108314	0.037437	0.002172
87	2458871.187640	-0.107336	0.033311	0.002049
88	2458871.187701	-0.106358	0.035315	0.002060
89	2458871.187762	-0.105380	0.035388	0.001964
90	2458871.187823	-0.104401	0.036422	0.002231
91	2458871.187884	-0.103423	0.031048	0.002108
92	2458871.187944	-0.102462	0.037972	0.002437
93	2458871.188005	-0.101483	0.032737	0.002101
94	2458871.188066	-0.100505	0.030621	0.002111
95	2458871.188127	-0.099526	0.033895	0.002145
96	2458871.188188	-0.098548	0.032911	0.002294
97	2458871.188249	-0.097570	0.039259	0.002372
98	2458871.188310	-0.096592	0.037987	0.002332
99	2458871.188371	-0.095614	0.032379	0.002290
100	2458871.188432	-0.094635	0.033674	0.002490
101	2458871.188493	-0.093657	0.035283	0.002455
102	2458871.188554	-0.092679	0.032189	0.002344
103	2458871.188615	-0.091701	0.031745	0.002246
104	2458871.188676	-0.090722	0.034398	0.002576
105	2458871.188737	-0.089744	0.030711	0.002521
106	2458871.188798	-0.088767	0.028674	0.002466
107	2458871.188859	-0.087788	0.030993	0.002248
108	2458871.188920	-0.086810	0.030879	0.002680
109	2458871.188981	-0.085831	0.032779	0.002504
110	2458871.189042	-0.084853	0.032876	0.002387
111	2458871.189103	-0.083876	0.030327	0.002359
112	2458871.189163	-0.082913	0.028056	0.002517
113	2458871.189224	-0.081935	0.030476	0.002501
114	2458871.189285	-0.080956	0.030019	0.002555
115	2458871.189346	-0.079978	0.024959	0.002593
116	2458871.189407	-0.079000	0.031588	0.002775
117	2458871.189468	-0.078022	0.029939	0.002864
118	2458871.189529	-0.077044	0.028488	0.002613
119	2458871.189590	-0.076065	0.033390	0.002653
120	2458871.189651	-0.075088	0.029954	0.002405
121	2458871.189712	-0.074109	0.030813	0.002438
122	2458871.189773	-0.073131	0.031920	0.002407
123	2458871.189834	-0.072152	0.028119	0.002159
124	2458871.189895	-0.071174	0.033693	0.002540
125	2458871.189956	-0.070197	0.027698	0.002521
126	2458871.190017	-0.069218	0.032169	0.002734
127	2458871.190078	-0.068240	0.030875	0.002317
128	2458871.190139	-0.067261	0.032941	0.002208
129	2458871.190200	-0.066284	0.033637	0.002153
130	2458871.190261	-0.065305	0.033909	0.002309
131	2458871.190321	-0.064343	0.025782	0.002183
132	2458871.190382	-0.063365	0.035890	0.002398
133	2458871.190443	-0.062386	0.038201	0.002604
134	2458871.190504	-0.061409	0.034771	0.002294
135	2458871.190565	-0.060430	0.033356	0.002144
136	2458871.190626	-0.059452	0.030756	0.002129
137	2458871.190687	-0.058473	0.036184	0.002402
