2458871.191846	0.000061	0.988547	0.075885
2458871.191906	0.000061	0.917463	0.069417
2458871.191967	0.000061	0.990044	0.076506
2458871.192029	0.000061	1.112640	0.065266
2458871.192089	0.000061	1.050678	0.081307
2458871.192151	0.000061	0.991682	0.077410
2458871.192211	0.000061	0.761062	0.080855
2458871.192273	0.000061	0.919016	0.080883
2458871.192334	0.000061	1.077197	0.076449
2458871.192395	0.000061	1.077366	0.075066
2458871.192456	0.000061	1.114306	0.076478
2458871.192516	0.000061	0.879987	0.066932
2458871.192578	0.000061	0.926218	0.073738
2458871.192639	0.000061	0.948303	0.076845
2458871.192699	0.000061	0.973833	0.083736
2458871.192760	0.000061	0.968806	0.075913
2458871.192821	0.000061	1.001990	0.076704
2458871.192882	0.000061	0.998347	0.074586
2458871.192943	0.000061	0.914215	0.073851
2458871.193004	0.000061	0.946580	0.068627
2458871.193065	0.000061	0.674107	0.066621
2458871.193126	0.000061	0.422335	0.062470
2458871.193187	0.000061	0.240178	0.067328
2458871.193248	0.000061	0.099874	0.063713
2458871.193309	0.000061	0.215862	0.059476
2458871.193370	0.000061	0.131787	0.065040
2458871.193431	0.000061	-0.031166	-0.062583
2458871.193492	0.000061	-0.080758	-0.060606
2458871.193553	0.000061	0.190642	0.065407
2458871.193614	0.000061	0.060591	0.074557
2458871.193675	0.000061	0.035286	0.067836
2458871.193736	0.000061	-0.094313	-0.065351
2458871.193797	0.000061	0.017494	0.063769
2458871.193857	0.000061	-0.086971	-0.068683
2458871.193918	0.000061	0.048786	0.069926
2458871.193979	0.000061	0.156922	0.073258
2458871.194040	0.000061	0.070814	0.067073
2458871.194101	0.000061	-0.058419	-0.071253
2458871.194162	0.000061	-0.076070	-0.077381
2458871.194223	0.000061	-0.045710	-0.086871
2458871.194284	0.000061	0.006678	0.084781
2458871.194345	0.000061	0.060788	0.083764
2458871.194406	0.000061	0.025176	0.071140
2458871.194467	0.000061	0.088324	0.069615
2458871.194528	0.000061	0.126958	0.071112
2458871.194589	0.000061	-0.182568	-0.099946
2458871.194650	0.000061	-0.148932	-0.075828
2458871.194711	0.000061	0.002752	0.075800
2458871.194772	0.000061	-0.101713	-0.067384
2458871.194833	0.000061	-0.017525	-0.063939
2458871.194894	0.000061	-0.066411	-0.061651
2458871.194955	0.000061	-0.024953	-0.065012
2458871.195016	0.000061	-0.141307	-0.094439
2458871.195076	0.000061	-0.006511	0.058573
2458871.195137	0.000061	-0.037746	-0.064334
2458871.195198	0.000061	-0.143595	-0.080319
2458871.195259	0.000061	-0.074149	-0.083171
2458871.195320	0.000061	0.016365	0.082352
2458871.195381	0.000061	0.180137	0.058149
2458871.195442	0.000061	0.119079	0.054167
2458871.195503	0.000061	0.356024	0.059194
2458871.195564	0.000061	0.288160	0.059166
2458871.195625	0.000061	0.443233	0.064673
2458871.195686	0.000061	0.663178	0.065605
2458871.195747	0.000061	0.919440	0.063854
2458871.195808	0.000061	1.000634	0.082041
2458871.195869	0.000061	0.891396	0.070688
2458871.195930	0.000061	0.849232	0.069304
2458871.195991	0.000061	0.763463	0.073032
2458871.196052	0.000061	0.701642	0.071677
2458871.196113	0.000061	0.754736	0.073823
2458871.196174	0.000061	0.817432	0.069022
2458871.196234	0.000061	0.742395	0.075659
2458871.196295	0.000061	0.962565	0.071592
2458871.196356	0.000061	0.854852	0.062555
2458871.196417	0.000061	0.989055	0.053687
2458871.196478	0.000061	0.876287	0.057725
2458871.196539	0.000061	0.820285	0.057980
2458871.196600	0.000061	0.829181	0.062668
2458871.196661	0.000061	0.896197	0.068542
2458871.196722	0.000061	0.782187	0.070519
2458871.196783	0.000061	0.771907	0.062724
